ID,Topic,Title,Content
451,Computer Science,proxy control panel data,present flexible approach identification estimation causal object nonparametric nonseparable model confounding key analysis use proxy control covariates satisfy standard unconfoundedness assumption informative proxy variable analysis applies crosssectional panel model identification result motivate simple wellposed nonparametric estimator analyze asymptotic property panel setting method provide novel approach difficult problem identification nonseparable general heterogeneity fixed panel observation different period serve proxy unobserved heterogeneity key identifying assumption follow restriction serial dependence structure apply methodology two empirical setting estimate causal effect grade retention cognitive performance using crosssectional variation estimate structural engel curve food using panel data
452,Computer Science,nonparametric regression selectively missing covariates,consider problem regression selectively observed covariates nonparametric framework approach relies instrumental variable explain variation latent covariates direct effect selection regression function interest shown weighted version observed conditional expectation weighting function fraction selection probability nonparametric identification fractional probability weight fpw function achieved via partial completeness assumption provide primitive functional form assumption partial completeness hold identification result constructive fpw series estimator derive rate convergence also pointwise asymptotic distribution case asymptotic performance fpw series estimator suffer inverse problem derives nonparametric instrumental variable approach monte carlo study analyze finite sample property estimator demonstrate usefulness method analysis based survey data empirical application focus two different application estimate association income health using linked data share survey data administrative pension information use pension entitlement instrument second application revisit question income affect demand housing based data socioeconomic panel study application use regional income information residential block level instrument application show income selectively missing demonstrate standard method account nonrandom selection process lead significantly biased estimate individual low income
453,Computer Science,granger causality horizontal sum boolean algebra,intention paper discus mathematical model causality introduced cwj granger granger model causality become wellknown often used various econometric model describing causal system eg commodity price exchange rate paper present new mathematical model causality two measured object slightly modified wellknown kolmogorovian probability model particular use horizontal sum set sigma algebra instead direct product
454,Computer Science,lasso predictive regression,typical predictive regression employ multitude potential regressors various degree persistence signal strength explaining dependent variable often low variable selection context great importance paper explore pitfall possibility lasso method predictive regression framework mixed degree persistence presence stationary unit root cointegrated predictor show adaptive lasso asymptotically break cointegrated group although wipe inactive cointegrating variable new finding motivates simple novel postselection adaptive lasso call twin adaptive lasso talasso fix variable selection inconsistency talasso penalty scheme accommodates system heterogeneous regressors recovers wellknown oracle property implies variable selection consistency optimal rate convergence three type regressors contrary conventional lasso fails attain coefficient estimation consistency variable screening component simultaneously since penalty imposed according marginal behavior individual regressor demonstrate theoretical property via extensive monte carlo simulation lassotype method applied evaluate short longhorizon predictability p excess return
455,Computer Science,simple inference functionals setidentified parameter defined linear moment,paper considers uniformly valid class data generating process inference linear functionals partially identified parameter case identified set defined linear parameter moment inequality propose bootstrap procedure constructing uniformly valid confidence set linear functional partially identified parameter proposed method amount bootstrapping value function linear optimization problem subsumes subvector inference special case word paper show condition naively bootstrapping linear program used construct confidence set uniform correct coverage partially identified linear functional unlike proposed subvector inference procedure procedure require researcher repeatedly invert hypothesis test extremely computationally efficient addition new procedure paper also discus connection literature optimization literature subvector inference partially identified model
456,Computer Science,incidental parameter problem testing remaining crosssection correlation,paper consider property pesaran cd test crosssection correlation applied residual obtained panel data model many estimated parameter show presence periodspecific parameter lead cd test statistic diverge length time dimension sample grows result hold even crosssection dependence correctly accounted hence constitutes example incidental parameter problem relevance problem investigated classical time fixed effect estimator well common correlated effect estimator pesaran suggest weighted cd test statistic reestablishes standard normal inference null hypothesis given widespread use cd test statistic test remaining crosssection correlation result far reaching implication empirical researcher
457,Computer Science,price profit proxy production,paper study nonparametric identification counterfactual bound heterogeneous firm ranked term productivity approach work quantity price latent rendering standard approach inapplicable instead require observation profit optimizingvalues cost revenue either price price proxy flexibly chosen variable extend classical duality result pricetaking firm setup discrete heterogeneity endogeneity limited variation possibly latent price finally show convergence result nonparametric estimator may directly converted convergence result production set
458,Computer Science,stochastic revealed preference measurement error,longstanding question consumer behavior whether individual observed purchase decision satisfy revealed preference rp axiom utility maximization theory umt researcher using survey experimental panel data set price consumption answer question face wellknown problem measurement error show ignoring measurement error rp approach may lead overrejection umt solve problem paper proposes new statistical rp framework consumption panel data set allows testing umt presence measurement error test applicable consumer model characterized firstorder condition approach nonparametric allows unrestricted heterogeneity preference requires centering condition measurement error develop two application provide new evidence umt first find support survey dataset dynamic timeconsistent umt singleindividual household presence emph nonclassical measurement error consumption second application reject static umt widely used experimental dataset measurement error price assumed result price misperception due experimental design first finding stand contrast conclusion drawn deterministic rp test browning second finding revers conclusion drawn deterministic rp test afriat varian
459,Computer Science,using generalized estimating equation estimate nonlinear model spatial data,paper study estimation nonlinear model cross sectional data using twostep generalized estimating equation gee quasimaximum likelihood estimation qmle framework interest improving efficiency propose grouping estimator account potential spatial correlation underlying innovation use poisson model negative binomial ii model count data probit model binary response data demonstrate gee procedure mild weak dependency assumption result estimation consistency asymptotic normality provided monte carlo simulation show efficiency gain approach comparison different estimation method count data binary response data finally apply gee approach study determinant inflow foreign direct investment fdi china
460,Computer Science,consistent heteroskedasticity robust lm type specification test semiparametric model,paper develops consistent heteroskedasticity robust lagrange multiplier lm type specification test semiparametric conditional mean model consistency achieved turning conditional moment restriction growing number unconditional moment restriction using series method proposed test statistic straightforward compute asymptotically standard normal null compared earlier literature seriesbased specification test parametric model rely projection property series estimator derive different normalization test statistic compared recent test gupta use different way accounting heteroskedasticity demonstrate using monte carlo study test superior finite sample performance compared existing test apply test one semiparametric gasoline demand specification yatchew find evidence
461,Computer Science,treatment effect model strategic interaction treatment decision,study considers treatment effect model others treatment decision affect one treatment outcome focusing case twoplayer interaction formulate treatment decision behavior complete information game multiple equilibrium using latent index framework assuming stochastic equilibrium selection prove marginal treatment effect one treatment partner identified separately based constructive identification result propose twostep semiparametric procedure estimating marginal treatment effect using series approximation show proposed estimator uniformly consistent asymptotically normally distributed empirical illustration investigate impact risky behavior adolescent academic performance
462,Computer Science,probabilistic forecasting dayahead electricity market simulating peak offpeak price,paper include dependency structure electricity price forecasting forecasting evaluation work offpeak peak time series germanaustrian dayahead price hence analyze bivariate data first estimate mean two time series second step estimate residual mean equation estimated ols elastic net residual estimated maximum likelihood contribution include bivariate jump component mean reverting jump diffusion model residual model forecast evaluated using four different criterion including energy score measure whether correlation structure time series properly included result observed model bivariate jump provide better result energy score mean important consider structure order properly forecast correlated time series
463,Computer Science,factordriven tworegime regression,propose novel tworegime regression model switching regime driven vector possibly unobservable factor factor latent estimate principal component analysis panel data set show optimization problem reformulated mixed integer optimization present two alternative computational algorithm derive asymptotic distribution resulting estimator scheme threshold effect shrink zero particular establish phase transition describes effect first stage factor estimation crosssectional dimension panel data increase relative timeseries dimension moreover develop consistent factor selection procedure penalty term number factor present bootstrap method carrying inference testing linearity aid efficient computational algorithm finally illustrate method via numerical study
464,Computer Science,semiparametrically efficient estimation average linear regression function,let outcome interest x vector treatment measure w vector pretreatment control variable x may include combination continuous discrete andor nonmutually exclusive treatment consider linear regression onto x subpopulation homogenous w w formally conditional linear predictor let w coefficient vector x regression introduce semiparametrically efficient estimate average e w x binaryvalued multivalued procedure recovers vector average treatment effect x continuouslyvalued consists multiple nonexclusive treatment estimand coincides average partial effect ape x underlying potential response function linear x otherwise heterogenous across agent potential response function take general nonlinearheterogenous form x continuouslyvalued procedure recovers weighted average gradient response across individual value x provide simple semiparametrically efficient method covariate adjustment setting complicated treatment regime method generalizes familiar method covariate adjustment used program evaluation well method semiparametric regression eg partially linear regression model
465,Computer Science,machine learning estimation heterogeneous causal effect empirical monte carlo evidence,investigate finite sample performance causal machine learning estimator heterogeneous causal effect different aggregation level employ empirical monte carlo study relies arguably realistic data generation process dgps based actual data consider different dgps eleven different causal machine learning estimator three aggregation level estimated effect main dgps allow selection treatment based rich set observable covariates provide evidence estimator categorized three group first group performs consistently well across dgps aggregation level estimator multiple step account selection treatment outcome process second group show competitive performance particular dgps third group clearly outperformed estimator
466,Computer Science,partial mean process generated regressors continuous treatment effect nonseparable model,partial mean generated regressors arises several econometric problem distribution potential outcome continuous treatment quantile structural function nonseparable triangular model paper proposes nonparametric estimator partial mean process second step consists kernel regression regressors estimated first step main contribution uniform expansion characterizes detail estimation error associated generated regressor affect limiting distribution marginal integration estimator general result illustrated two example generalized propensity score continuous treatment hirano imbens control variable triangular model newey powell vella imbens newey empirical application job corp program evaluation demonstrates usefulness method
467,Computer Science,identification estimation grouplevel partial effect,paper present new identification result causal effect grouplevel variable agent select group model allows group selection based individual unobserved heterogeneity feature lead correlation grouplevel covariates unobserved individual heterogeneity whereas many existing identification strategy rely instrumental variable group selection introduce alternative identifying condition involve individuallevel covariates shift distribution unobserved heterogeneity use condition construct valid control function key identifying requirement observable shifter variable likely hold setting rich array individual characteristic observed identification strategy constructive lead semiparametric regressionbased estimator grouplevel causal effect show consistent asymptotically normal simulation study indicates good finitesample property estimator use result reanalyze effect schoolneighborhood characteristic student outcome following work altonji mansfield
468,Computer Science,randomization test equality dependence structure,develop new statistical procedure test whether dependence structure identical two group rather relying single index pearson correlation coefficient kendall tau consider entire dependence structure investigating dependence function copula critical value obtained modified randomization procedure designed exploit asymptotic group invariance condition implementation test intuitive simple require specification tuning parameter weight function time test exhibit excellent finite sample performance null rejection rate almost equal nominal level even sample size extremely small two empirical application concerning dependence income consumption brexit effect european financial market integration provided
469,Computer Science,nonparametric analysis finite mixture,finite mixture model useful applied econometrics used model unobserved heterogeneity play major role labor economics industrial organization field mixture also convenient dealing contaminated sampling model model multiple equilibrium paper show finite mixture model nonparametrically identified weak assumption plausible economic application key utilize identification power implied information covariates variation first three identification approach presented distinct nonnested set sufficient condition observable feature data inform u three approach valid result apply general nonparametric switching regression well structural econometric model auction model unobserved heterogeneity second extension identification result developed particular mixture regression mixing weight depend value regressors fully unrestricted manner shown nonparametrically identifiable mean finite mixture model functionvalued unobserved heterogeneity identified crosssection setting without restricting dependence pattern regressor unobserved heterogeneity aspect akin fixed effect panel data model permit unrestricted correlation unobserved heterogeneity covariates third paper show fully nonparametric estimation entire mixture model possible forming sample analogue one new identification strategy estimator shown posse desirable polynomial rate convergence standard nonparametric estimation problem despite nonregular feature model
470,Computer Science,nonparametric maximum likelihood method binary response model random coefficient,single index linear model binary response random coefficient extensively employed many econometric setting various parametric specification distribution random coefficient nonparametric maximum likelihood estimation npmle proposed cosslett ichimura thompson contrast received le attention applied work due primarily computational difficulty propose new approach computation npmles binary response model significantly increase computational tractability thereby facilitating greater flexibility application approach relies recent development involving geometry hyperplane arrangement contrasted recently proposed deconvolution method gautier kitamura application modal choice journey work washington dc area illustrates method
471,Computer Science,estimation structural break point linear regression model,study proposes point estimator break location onetime structural break linear regression model break magnitude small leastsquares estimator break date two mode end finite sample period regardless true break location solve problem suggest alternative estimator based modification leastsquares objective function modified objective function incorporates estimation uncertainty varies across potential break date new break point estimator consistent unimodal finite sample distribution small break magnitude limit distribution provided infill asymptotic framework monte carlo simulation result suggest new estimator outperforms leastsquares estimator apply method estimate break date u real gdp growth u uk stock return prediction model
472,Computer Science,bootstrapping structural change test,paper analysis use bootstrap method test parameter change linear model estimated via two stage least square two type test considered one null hypothesis change alternative hypothesis involves discrete change k unknown breakpoints sample second test null hypothesis discrete parameter change l breakpoints sample alternative parameter change l breakpoints case consider inference based supwaldtype statistic using either wild recursive bootstrap wild fixed bootstrap establish asymptotic validity bootstrap test set general condition allow error exhibit conditional andor unconditional heteroskedasticity report result simulation study indicate test yield reliable inference sample size often encountered macroeconomics analysis cover case firststage estimation involves model whose parameter either constant subject discrete parameter change error exhibit unconditional heteroskedasticity andor reduced form unstable bootstrap method particularly attractive limiting distribution test statistic pivotal
473,Computer Science,identification semiparametric discrete outcome model bounded covariates,identification discrete outcome model often established using special covariates full support paper show identification result extended large class commonly used semiparametric discrete outcome model covariates bounded apply proposed methodology multinomial choice model bundle model finite game complete information
474,Computer Science,estimation highdimensional seemingly unrelated regression model,paper investigate seemingly unrelated regression sur model allow number equation n large comparable number observation equation well known literature conventional sur estimator example generalized least square gls estimator zellner perform well main contribution paper propose new feasible gls estimator called feasible graphical lasso fglasso estimator feasible implementation gls estimator use graphical lasso estimation precision matrix inverse covariance matrix equation system error assuming underlying unknown precision matrix sparse derive asymptotic theory new estimator investigate finite sample property via montecarlo simulation
475,Computer Science,bayesian inference structural vector autoregressions identified markovswitching heteroskedasticity,study bayesian inference developed structural vector autoregressive model structural parameter identified via markovswitching heteroskedasticity model restriction justidentifying homoskedastic case become overidentifying tested set parametric restriction derived structural matrix globally partially identified savagedickey density ratio used ass validity identification condition latter facilitated analytical derivation make computation fast numerical standard error small empirical example monetary model compared using heteroskedasticity additional device identification empirical result support model money interest rate reaction function
476,Computer Science,model instability predictive exchange rate regression,paper aim improve existing empirical exchange rate model accounting uncertainty respect underlying structural representation within flexible bayesian nonlinear time series framework modeling approach assumes different regime characterized commonly used structural exchange rate model evolution driven markov process assume timevarying transition probability matrix transition probability depending measure monetary policy stance central bank home foreign country apply model set eight exchange rate u dollar forecasting exercise show model evidence varies time model approach take empirical evidence seriously yield improvement accuracy density forecast currency pair considered
477,Computer Science,generalized dynamic factor model volatility consistency rate prediction interval,volatility highdimensional panel economic time series dynamic factor structure level return typically also admit dynamic factor decomposition consider twostage dynamic factor model method recovering common idiosyncratic component level logvolatilities specifically first estimation step extract common idiosyncratic shock level logvolatility proxy computed second step estimate dynamic factor model equivalent multiplicative factor structure volatility logvolatility panel exploiting twostage factor approach build onestepahead conditional prediction interval large n time panel return interval based empirical quantiles conditional variance either equal unequal tailed provide uniform consistency consistency rate result proposed estimator n tend infinity study finitesample property estimator mean monte carlo simulation finally apply methodology panel asset return belonging index order compute onestepahead conditional prediction interval period comparison componentwise garch benchmark take advantage crosssectional information demonstrates superiority approach genuinely multivariate highdimensional nonparametric modelfree
478,Computer Science,lmbic model selection semiparametric model,paper study model selection semiparametric econometric model develops consistent seriesbased model selection procedure based bayesian information criterion bic type criterion select several class model procedure selects model minimizing semiparametric lagrange multiplier lm type test statistic korolev additionally reward simpler model paper also develops consistent upward testing ut downward testing dt procedure based semiparametric lm type specification test proposed semiparametric lmbic ut procedure demonstrate good performance simulation illustrate use semiparametric model selection procedure apply parametric semiparametric gasoline demand specification yatchew lmbic procedure selects semiparametric specification nonparametric age parametric variable line conclusion yatchew result ut dt procedure heavily depend choice tuning parameter assumption model error
479,Computer Science,residual bootstrap conditional expected shortfall,paper study fixeddesign residual bootstrap method twostep estimator francq zako ian associated conditional expected shortfall general class volatility model bootstrap shown asymptotically valid condition imposed beutner et al simulation study conducted revealing average coverage rate satisfactory setting considered clear evidence preference three proposed bootstrap interval contrast result beutner et al var reversedtails interval superior performance
480,Computer Science,column generation algorithm nonparametric analysis random utility model,kitamura stoye develop nonparametric test linear inequality constraint represented vertex polyhedron instead face implement test application nonparametric test random utility model note paper testing model computationally challenging paper develop implement efficient algorithm based column generation carry test improved algorithm allow u tackle larger datasets
481,Computer Science,doubly robust differenceindifferences estimator,article proposes doubly robust estimator average treatment effect treated att differenceindifferences research design contrast alternative estimator proposed estimator consistent either necessarily propensity score outcome regression working model correctly specified also derive semiparametric efficiency bound att design either panel repeated crosssection data available show proposed estimator attain semiparametric efficiency bound working model correctly specified furthermore quantify potential efficiency gain access panel data instead repeated crosssection data finally paying articular attention estimation method used estimate nuisance parameter show one sometimes construct doubly robust estimator att also doubly robust inference simulation study empirical application illustrate desirable finitesample performance proposed estimator opensource software implementing proposed policy evaluation tool available
482,Computer Science,identifying effect persuasion,set econometric model persuasion study identification key parameter various scenario data availability find commonly used measure persuasion estimate persuasion rate population general provide formal identification result recommend several new parameter estimate discus interpretation propose method carrying inference revisit empirical literature persuasion show persuasive effect highly heterogeneous also show existence continuous instrument open possibility point identification policyrelevant population
483,Computer Science,supreme test periodic explosive garch,develop uniform test detecting dating explosive behavior strictly stationary garch r generalized autoregressive conditional heteroskedasticity process namely test null hypothesis globally stable garch process constant parameter alternative abnormal period changed parameter value period change may lead explosive behavior volatility process assumed magnitude timing break unknown develop double supreme test existence break provide algorithm identify period change theoretical result hold mild moment assumption innovation garch process technically existing property qmle garch model need reinvestigated hold uniformly possible period change key result involve uniform weak bahadur representation estimated parameter lead weak convergence test statistic supreme gaussian process simulation show test good size power reasonably large time series length apply test apple asset return bitcoin return
484,Computer Science,value added using causal machine learning method welfare experiment evaluation,recent study proposed causal machine learning cml method estimate conditional average treatment effect cates study investigate whether cml method add value compared conventional cate estimator reevaluating connecticut job first welfare experiment experiment entail mix positive negative work incentive previous study show hard tackle effect heterogeneity job first mean cates report evidence cml method provide support theoretical labor supply prediction furthermore document reason conventional cate estimator fail discus limitation cml method
485,Computer Science,obamacare care fuzzy differenceindiscontinuities approach,paper explores use fuzzy regression discontinuity design multiple treatment applied threshold identification result show strong assumption change probability treatment cutoff equal across treatment differenceindiscontinuities estimator identifies treatment effect interest point estimate treatment effect using simple fuzzy differenceindiscontinuities design biased change probability treatment applying cutoff differs across treatment modification fuzzy differenceindiscontinuities approach rely milder assumption also proposed result suggest caution needed applying beforeandafter method presence fuzzy discontinuity using data national health interview survey apply new identification strategy evaluate causal effect affordable care act aca older american health care access utilization result suggest aca led increase hospitalization rate elderly american increased probability delaying care cost reason exacerbated costrelated barrier followup care continuity care elderly individual could afford prescription could see specialist could afford followup visit result explained increase demand health service without corresponding adjustment supply following implementation aca
486,Computer Science,approximate state space modelling unobserved fractional component,propose convenient inferential method potentially nonstationary multivariate unobserved component model fractional integration cointegration based finiteorder arma approximation state space representation maximum likelihood estimation make use em algorithm related technique approximation outperforms frequently used autoregressive moving average truncation term computational cost respect approximation quality monte carlo simulation reveal good estimation property proposed method process different complexity dimension
487,Computer Science,multivariate fractional component analysis,propose setup fractionally cointegrated time series formulated term latent integrated shortmemory component accommodates nonstationary process different fractional order cointegration different strength applicable highdimensional setting application realized covariance matrix find orthogonal short longmemory component provide reasonable fit competitive outofsample performance compared several competing method
488,Computer Science,many average partial effect application text regression,study estimation pointwise simultaneous inference confidence interval many average partial effect lasso logit focusing highdimensional clustersampling environment propose new average partial effect estimator explore asymptotic property practical penalty choice compatible asymptotic theory also provided proposed estimator allow valid inference without requiring oracle property provide easytoimplement algorithm clusterrobust highdimensional hypothesis testing construction simultaneously valid confidence interval using multiplier cluster bootstrap apply proposed algorithm text regression model wu examine presence gendered language internet
489,Computer Science,functional sequential treatment allocation,consider setting policy maker assigns subject treatment observing outcome next subject arrives initially unknown treatment best sequential nature problem permit learning effectiveness treatment multiarmedbandit literature shed much light situation policy maker compare effectiveness treatment mean much le known target relevant cautious decision maker may prefer target robust location measure quantile trimmed mean furthermore socioeconomic decision making often requires targeting purpose specific characteristic outcome distribution inherent degree inequality welfare poverty present paper introduce study sequential learning algorithm distributional characteristic interest general functional outcome distribution minimax expected regret optimality result obtained within subclass explorethencommit policy unrestricted class policy
490,Computer Science,robust test convergence club,many application common testing convergence number crosssectional unit large number time period situation asymptotic test based omnibus null hypothesis characterised number problem paper propose multiple pairwise comparison method based recursive bootstrap test convergence prior information composition convergence club monte carlo simulation suggest bootstrapbased test performs well correctly identify convergence club compared similar test rely asymptotic argument across potentially large number region using crosscountry regional data european union find size distortion afflicts standard test result bias towards finding le convergence ameliorated utilise bootstrap test
491,Computer Science,practical robust test based inference synthetic control related method,paper proposes practical robust method making inference average treatment effect estimated synthetic control related method develop k fold crossfitting procedure biascorrection avoid difficult estimation longrun variance inference based selfnormalized statistic asymptotically pivotal distribution procedure requires consistent norm estimation parameter verified synthetic control many popular estimator proposed method easy implement provably robust misspecification efficient differenceindifferences valid nonstationary data demonstrates excellent small sample performance
492,Computer Science,decentralization estimator instrumental variable quantile regression model,instrumental variable quantile regression ivqr model chernozhukov hansen popular tool estimating causal quantile effect endogenous covariates however estimation complicated nonsmoothness nonconvexity ivqr gmm objective function paper show ivqr estimation problem decomposed set conventional quantile regression subproblems convex solved efficiently reformulation lead new identification result fast easy implement tuningfree estimator require availability highlevel black box optimization routine
493,Computer Science,predicting design gap market deep consumer choice model probabilistic design constraint,predicting future successful design corresponding market opportunity fundamental goal product design firm accordingly long history quantitative approach aim capture diverse consumer preference translate preference corresponding design gap market extend work developing deep learning approach predict design gap market design gap represent cluster design yet exist predicted highly preferred consumer feasible build engineering manufacturing constraint approach tested entire u automotive market using million real purchase data retroactively predict design gap market compare predicted design gap actual known successful design preliminary result give evidence may possible predict design gap suggesting approach promise early identification market opportunity
494,Computer Science,dynamic model robust decision maker identification estimation,paper study identification estimation class dynamic model decision maker dm uncertain datagenerating process dm surround benchmark model fear misspecified set model decision evaluated worstcase model delivering lowest utility among model set dm benchmark model preference parameter jointly underidentified benchmark model held fixed primitive condition established identification dm worstcase model preference parameter key step identification analysis establish existence uniqueness dm continuation value function allowing unbounded statespace unbounded utility fixedpoint result derived monotone convex operator act banach space thintailed function arising naturally structure continuation value recursion fixedpoint result quite general application model learning rusttype dynamic discrete choice model also discussed estimation perturbation result derived provides necessary sufficient condition consistent estimation continuation value worstcase model result also allows convergence rate estimator characterized empirical application study endowment economy dm benchmark model may interpreted aggregate expert forecasting model application reveals timevariation way dm pessimistically distorts benchmark probability consequence asset pricing explored connection drawn literature macroeconomic uncertainty
495,Computer Science,nonparametric instrumental variable estimation misspecification,show nonparametric instrumental variable npiv estimator highly sensitive misspecification arbitrarily small deviation instrumental validity lead large asymptotic bias broad class estimator one mitigate problem placing strong restriction structural function estimation however true function obey restriction imposing imparts bias therefore tradeoff sensitivity invalid instrument bias imposing excessive restriction light tradeoff propose partial identification approach estimation npiv model provide point estimator minimizes worstcase asymptotic bias errorbounds explicitly account degree misspecification apply method empirical setting blundell et al horowitz estimate shapeinvariant engel curve
496,Computer Science,shrinkage categorical regressors,paper introduces flexible regularization approach reduces point estimation risk group mean stemming eg categorical regressors quasi experimental data panel data model loss function penalized adding weighted squared difference group location parameter informative firststage estimate quadratic loss penalized estimation problem simple interpretable closedform solution nest method established literature ridge regression discretized support smoothing kernel model averaging method derive riskoptimal penalty parameter propose plugin approach estimation large sample property analyzed asymptotic local zero framework introducing class sequence close distant system location sufficient describing large range data generating process provide asymptotic distribution shrinkage estimator different penalization scheme proposed plugin estimator uniformly dominates ordinary least square term asymptotic risk number group larger three monte carlo simulation reveal robust improvement standard method finite sample real data example estimating time trend panel differenceindifferences study illustrate potential application
497,Computer Science,lassopack model selection prediction regularized regression stata,article introduces lassopack suite program regularized regression stata lassopack implement lasso squareroot lasso elastic net ridge regression adaptive lasso postestimation ols method suitable highdimensional setting number predictor p may large possibly greater number observation n offer three different approach selecting penalization tuning parameter information criterion implemented k fold crossvalidation h step ahead rolling crossvalidation crosssection panel timeseries data cvlasso theorydriven rigorous penalization lasso squareroot lasso crosssection panel data rlasso discus theoretical framework practical consideration approach also present monte carlo result compare performance penalization approach
498,Computer Science,asymptotic theory clustered sample,provide complete asymptotic distribution theory clustered data large number independent group generalizing classic law large number uniform law central limit theory clustered covariance matrix estimation theory allows clustered observation heterogeneous unbounded cluster size condition cleanly nest classical result inid observation sense condition specialize classical condition independent sampling use theory develop full asymptotic distribution theory estimation based linear leastsquares nonlinear mle nonlinear gmm
499,Computer Science,general framework prediction time series model,paper propose general framework analyze prediction time series model show wide class popular time series model satisfies framework postulate set highlevel assumption formally verify assumption aforementioned time series model framework coincides beutner et al establish validity conditional confidence interval prediction made framework current paper therefore complement result beutner et al providing practically relevant application theory
500,Computer Science,bootstrap test existence moment garch process,paper study joint inference conditional volatility parameter innovation moment mean bootstrap test existence moment garch p q process propose residual bootstrap mimic joint distribution quasimaximum likelihood estimator empirical moment residual also prove validity bootstrapbased test existence moment proposed provides asymptotically correctlysized test without losing consistency property simple implement extends garchtype setting simulation study demonstrates test size power property finite sample empirical application illustrates testing approach
501,Computer Science,partial identification inference nonparametric onetoone matching model,analyst data one large market study partial identification preference parameter model onetoone matching transfer without imposing parametric distributional restriction agent unobserved characteristic provide tractable characterisation sharp identified set discus inference various class nonparametric distributional assumption agent unobserved characteristic use methodology test variation marriage matching pattern observed time u caused change agent preference education assortativeness shift proportion educated woman
502,Computer Science,weak identification estimation social interaction model,identification network effect based either group size variation structure network relative position network provide easytoverify necessary condition identification undirected network model based number distinct eigenvalue adjacency matrix identification network effect possible although many empirical situation existing identification strategy may require use many instrument instrument could strongly correlated use highly correlated instrument many instrument may lead weak identification many instrument bias paper proposes regularized version twostage least square estimator solution problem proposed estimator consistent asymptotically normal monte carlo study illustrates property regularized estimator empirical application assessing local government tax competition model show empirical relevance using regularization method
503,Computer Science,discrete choice risk limited consideration,paper concerned learning decision maker preference using data observed choice finite set risky alternative propose discrete choice model unobserved heterogeneity consideration set standard risk aversion obtain sufficient condition model seminonparametric point identification including case consideration depends preference exogenous variable method yield estimator easy compute applicable market large choice set illustrate property using dataset property insurance purchase
504,Computer Science,estimation inference synthetic control method spillover effect,synthetic control method often used treatment effect estimation panel data unit treated small number posttreatment period available current estimation inference procedure synthetic control method allow existence spillover effect plausible many application paper consider estimation inference synthetic control method allowing spillover effect propose estimator direct treatment effect spillover effect show asymptotically unbiased addition propose inferential procedure show asymptotically unbiased estimation inference procedure applies case multiple treated unit period underlying factor model either stationary cointegrated simulation confirm presence spillover render current method biased distorted size whereas method yield properly sized test retain reasonable power apply method classic empirical example investigates effect california tobacco control program abadie et al find evidence spillover
