ID,Topic,Title,Content
414,Finance,nash equilibrium riskaverse investor market impact game transient price impact,consider market impact game n riskaverse agent competing market model linear transient price impact additional transaction cost finite infinite time horizon agent aim minimize meanvariance functional cost maximize expected exponential utility revenue give explicit representation corresponding nash equilibrium prove uniqueness case meanvariance optimization qualitative analysis nash equilibrium conducted mean numerical analysis
415,Finance,gametheoretic dynamic investment model incomplete information future contract,past year future market successfully developing northwest region future market one effective liquidvisible trading mechanism large number buyer forced compete raise price large number seller make reduce price thus gap price offer buyer seller reduced due high competition good criterion liquidity market high degree liquidity contributed fact future trading took important role commerce finance multistep noncooperative n person game formalized studied
416,Finance,general compound hawkes process limit order book,paper study various new hawkes process specifically construct general compound hawkes process investigate property limit order book regard general compound hawkes process prove law large number lln functional central limit theorem fclt several specific variation apply several fclts limit order book study link price volatility order flow volatility midprice change expressed term parameter describing arrival rate midprice process
417,Finance,optimal make take fee multi market maker environment,following recent literature make take fee policy consider exchange wishing set suitable contract several market maker order improve trading quality platform use principalagent approach agent market maker optimise quote nash equilibrium fashion providing best response contract proposed principal exchange contract aim attracting liquidity platform wealth exchange depends arrival market order driven spread market maker compute optimal contract quasi explicit form also derive optimal spread policy market maker several new phenomenon appears multi market maker setting particular show necessarily optimal large number market maker presence contracting scheme
418,Finance,taxable stock trading deep reinforcement learning,paper propose stock trading based average tax basis recall selling stock capital gain taxed capital loss earn certain tax rebate learn optimal trading strategy without considering tax reinforcement learning result show tax ignorance could induce loss average portfolio return implying tax embedded environment continuous stock trading ai platform
419,Finance,hedging nontradable risk transaction cost price impact,riskaverse agent hedge exposure nontradable risk factor u using correlated traded asset account impact trade factor effect agent trade u referred crossimpact solving agent stochastic control problem obtain closedform expression optimal strategy agent hold linear position u exposure nontradable risk factor psi ut nonlinear provide approximation optimal strategy closedform prove value function correctly approximated strategy crossimpact riskaversion small prove psi ut nonlinear approximate optimal strategy written term optimal strategy linear exposure size position changing dynamically according exposure delta particular probability measure
420,Finance,market making incentive design presence dark pool deep reinforcement learning approach,consider issue market maker acting time lit dark pool exchange exchange wish establish suitable maketake fee policy attract transaction venue first solve stochastic control problem market maker without intervention exchange derive equation defining optimal contract set market maker exchange contract depends trading flow generated market maker activity two venue case show existence uniqueness viscosity sense solution hamiltonjacobibellman equation associated market maker exchange problem finally design deep reinforcement learning algorithm enabling u approximate efficiently optimal control market maker optimal incentive provided exchange
421,Finance,simple microstructural explanation concave pice impact,article describes simple model market microstructure explains concave price impact proposed model local relationship order flow fundamental price ie local price impact linear make model dynamically consistent nevertheless expected impact midprice large sequence codirectional trade nonlinear asymptotically concave main practical conclusion model throughout metaorder volume best bid ask price change average favor executor conclusion turn relies two concrete prediction model one tested using publicly available market data without information metaorders
422,Finance,price impact equilibrium transaction cost twap trading,prove existence equilibrium model transaction cost price impact two agent incentivized trade towards target two type friction price impact transaction cost lead agent two distinct change optimal investment approach price impact cause agent continuously trade smaller amount transaction cost cause agent cease trading end trading period agent lose wealth transaction cost exchange make profit prove existence strictly positive optimal transaction cost exchange perspective
423,Finance,mean field game approach equilibrium pricing market clearing condition,work study equilibriumbased continuous asset pricing problem seek form price process endogenously requiring balance flow salesandpurchase order exchange market large number agent interacting market price adopting mean field game mfg approach find special form forwardbackward stochastic differential equation mckeanvlasov type common noise whose solution provides good approximate market price show convergence net order flow zero large nlimit get order convergence n condition also extend model setup multiple population agent within population share cost coefficient function different population population
424,Finance,informed trading limit order book implementation shortfall equilibrium asymptotics,propose static equilibrium model limit order book profitmaximizing investor receive information signal regarding liquidation value asset execute via competitive dealer random initial inventory trade competitive limit order book populated liquidity supplier show equilibrium exists bounded signal distribution obtain closed form solution bernoullitype signal propose straightforward iterative algorithm compute equilibrium order book general case obtain exact analytic asymptotics market impact large trade show functional form depends tail distribution private signal insider particular impact follows power law signal fat tail law logarithmic case lighter tail moreover tail distribution trade volume equilibrium obeys power law model find liquidity supplier charge minimum bidask spread independent amount noise trading increasing degree informational advantage insider equilibrium model also predicts order book flattens amount noise trading increase converging model proportional transaction cost competition among insider lead aggressive trading causing aggregate profit vanish limiting case ntoinfty numerical result also show spread increase number insider keeping parameter fixed finally equilibrium may exist liquidation value unbounded conjecture existence equilibrium requires sufficient amount competition among insider signal distribution exhibit fat tail
425,Finance,closedform solution optimal meanreverting trading strategy,price reflect available information oscillate around equilibrium level oscillation result temporary market impact caused wave buyer seller price behavior approximated ornsteinuhlenbeck ou process market maker provide liquidity attempt monetize oscillation enter long position security priced estimated equilibrium level enter short position security priced estimated equilibrium level hold position one three outcome occur achieve targeted profit experience maximum tolerated loss position held beyond maximum tolerated horizon market maker confronted problem defining profittaking stopout level generally execution trader acting behalf client must determine level order must fulfilled optimal level determined maximizing trader sharpe ratio context ou process via monte carlo experiment paper develops analytical framework derives optimal level using method heat potential
426,Finance,order book dynamic presence liquidity fluctuation,propose stochastic model limit order book liquidity fluctuation model show severe intermittency liquidity affect order book dynamic law large number lln central limit theorem clt large deviation ld proved model result allow u satisfactorily explain volatility local trend price relevant empirical characteristic observed type market furthermore show u local trend volatility determined typical value bidask spread addition use model show large deviation occur spread direct result severe liquidity fluctuation
427,Finance,general solution method insider problem,develop flexible approach solve continuoustime multiassetmultioption kyleback model informed trading general assumption including distribution belief fundamental noise process main insight postulate pricing rule market maker maturity optimal transport map optimal control informed trader reduces computation conjugate convex function explicit case otherwise easily obtainable using fast numerical algorithm illustrate power method apply longstanding problem informed investor splitting trade spot asset option method allows prove existence equilibrium characterize informed trader trading strategy spot option market even nongaussian price prior eg lognormal ii show crossmarket price impact spot market multiple option even noise trading independent iii compare pricing result simple blackscholes model quantify price distortion option due strategic trading particular show blackscholes implied volatility iv smilesmirk emerge market marker adaptation asymmetric information
428,Finance,equilibrium twap trading quadratic transaction cost,study transaction cost affect equilibrium return optimal stock holding equilibrium end develop continuoustime risksharing model heterogenous agent trade toward terminal target holding subject quadratic transaction cost equilibrium stock holding trading rate transaction cost characterized unique solution forwardbackward stochastic differential equation fbsde equilibrium return also characterized unique solution system coupled linear fbsdes
429,Finance,local risk decomposition highfrequency trading system,present work address problem evaluating historical performance trading strategy certain portfolio asset common indicator sharpe ratio risk adjusted return significant drawback particular global index preserve local information performance dynamic either time particular investment horizon information could fundamental practitioner past performance affected nonstationarity financial market order highlight feature introduce local risk decomposition lrd formalism dynamical information strategy performance retained framework motivated multiscaling technique used complex system theory particularly suitable highfrequency trading system applied problem strategy optimization
430,Finance,regulatory medicine financial market instability help hurt,know short selling ban tobin tax result stable asset price fact make thing worse like medicine regulatory measure financial market aim improving already complex system like medicine intervention cause side effect even harder ass taking interplay measure account paper agent based stock market model built try find answer question stepwise procedure regulatory measure introduced implication market liquidity stability examined particularly effect ban short selling ii mandatory risk limit ie valueatrisk limit iii introduction tobin tax ie transaction tax trading iv arbitrary combination measure observed discussed model set incorporate nonlinear feedback effect leverage liquidity constraint leading fire sale escape dynamic unregulated version model outcome capable reproducing stylised fact asset return like fat tail clustered volatility introducing regulatory measure show mandatory risk limit beneficial every perspective short selling ban though reducing volatility increase tail risk contrary hold true tobin tax reduces occurrence crash increase volatility furthermore interplay measure negligible measure block well chosen combination mitigate unforeseen side effect concerning tobin tax finding indicate overdose severe harm
431,Finance,margin setting highfrequency,practice academic literature model setting margin requirement future market classically use daily closing price change however well documented research highfrequency data financial market recently shown high intraday volatility could bring risk expected paper try answer two question relevant margin committee practice right compute margin level based closing price ignoring intraday dynamic justified implement intraday margin call paper focus impact intraday dynamic market price daily margin level daily margin level obtained two way first using daily price change defined different timeintervals say pm pm following trading day instead traditional closing time second using price change scaling result one day empirical analysis us ftse future contract traded liffe
432,Finance,minimum capital requirement calculation uk future,key imposition appropriate minimum capital requirement daily basis requires accurate volatility estimation measure presented based discrete estimation aggregated high frequency uk future realisation underpinned continuous time framework squared absolute return incorporated measurement process rely quadratic variation diffusion process robust presence fat tail realized volatility estimate incorporate long memory property dynamic volatility variable adequately captured resulting rescaled return applied minimum capital requirement calculation
433,Finance,optimal trading execution nonlinear market impact alternative solution method,consider optimal trade execution strategy large portfolio single stock proposed almgren framework account nonlinear impact trade average market price result almgren based assumption share asset per unit time trade beginning period propose general solution method accomodates case positive stock asset initial period finding twofold first show problem admits solution trading opening period additional parametric restriction imposed second positive asset holding initial period optimal execution time depends trading activity beginning planning period
434,Finance,conditional analysis principalagent problem,analyze conditional optimization problem arising discrete time principalagent problem delegated portfolio optimization linear contract applying tool conditional analysis show result known literature specific instance problem carry translation invariant timeconsistent utility function general probabilistic setting however find optimal contract must general make use derivative compensation
435,Finance,portfolio optimization shortfall risk constraint,paper solves utility maximization problem utilitybased shortfall risk constraint proposing approach using lagrange multiplier convex duality mild condition asymptotic elasticity utility function loss function find optimal wealth process constrained problem characterize bidual relation respective value function constrained problem dual approach applies complete incomplete market moreover extension complicated case illustrated solving problem consumption process added finally give example utility loss function blackscholes market solution explicit form
436,Finance,purchasing term life insurance reach bequest goal timedependent case,consider problem individual use term life insurance maximize probability reaching given bequest goal important problem financial planning assume individual buy instantaneous term life insurance premium payable continuously contrast bayraktar et al allow force mortality vary time show greatly complicates problem
437,Finance,new exact taylor expansion simple solution pdes,provide new exact taylor series fixed coefficient without remainder demonstrate usefulness contribution using obtain simple solution nonlinear pdes also apply method portfolio model
438,Finance,optimal consumption sale strategy risk averse agent,article consider special case optimal consumptionoptimal portfolio problem first studied constantinides magill davis norman agent constant relative risk aversion seek maximise expected discounted utility consumption infinite horizon model comprising riskfree asset risky asset proportional transaction cost special case consider cost purchase risky asset infinite equivalently risky asset sold bought special setting new solution technique available make considerable progress towards analytical solution mean able consider comparative static problem surprising conclusion consumption rate monotone increasing return asset certainty equivalent value risky position monotone risk aversion
439,Finance,optimal derivative liquidation timing pathdependent risk penalty,paper study riskadjusted optimal timing liquidate option prevailing market price addition maximizing expected discounted return option sale incorporate pathdependent risk penalty based shortfall quadratic variation option price liquidation time establish condition optimal immediately liquidate hold option position expiration furthermore study variational inequality associated optimal stopping problem prove existence uniqueness strong solution series analytical numerical result provided illustrate nontrivial optimal liquidation strategy geometric brownian motion gbm exponential ornsteinuhlenbeck model examine combined effect price dynamic risk penalty sell delay region various option addition obtain explicit closedform solution liquidation stock quadratic penalty gbm model
440,Finance,optimal portfolio unobservable market parameter certainty equivalence principle,consider multistock continuous time incomplete market model random coefficient study investment problem class strategy use direct observation appreciation rate stock rather use historical stock price priory given distribution appreciation rate explicit solution found case power utility case problem embedded markovian setting new estimate filter appreciation rate given
441,Finance,optimal investmentreinsurance policy longterm perspective,paper assume insure allowed purchase proportional reinsurance invest wealth financial market saving account stock bond available different classical optimal investment reinsurance problem paper study insurer longterm investment decision setting model consider interest risk inflation risk specifically suppose interest rate follows stochastic process price index described classical model solving hamiltonjacobibellman equation closedform expression optimal policy obtained prove corresponding verification theorem without usual lipschitz condition end numerical example made illustrate difference optimal police holee model vasicek model
442,Finance,nonlinear filtering optimal investment partial information stochastic volatility model,paper study question filtering maximizing terminal wealth expected utility partially information stochastic volatility model special feature information available investor one generated asset price unobservable process modeled stochastic differential equation using change measure technique partial observation context transformed full information context coefficient depend past history observed price filter process adapting stochastic nonlinear filtering show assumption model coefficient estimation filter depend priorimodels trend stochastic volatility moreover filter satisfy stochastic partial differential equation named kushnerstratonovich equation using martingale duality approach partially observed incomplete model characterize value function optimal portfolio main result dual value function associated martingale approach expressed via dynamic programmingapproach term solution semilinear partial differential equation illustrate result example stochastic volatility model popular financial literature
443,Finance,determining optimal trading rule without backtesting,calibrating trading rule using historical simulation also called backtest contributes backtest overfitting turn lead underperformance paper propose procedure determining optimal trading rule otr without running alternative model configuration backtest engine present empirical evidence existence optimal solution case price following discrete ornsteinuhlenbeck process show computed numerically although derive closedform solution calculation otrs conjecture existence basis empirical evidence presented
444,Finance,risk minimization game option market imposing minimal transaction cost,study partial hedging game option market transaction cost bounded precisely assume investor transaction cost trade maximum proportional transaction cost fixed transaction cost prove continuous time black scholes b model exists trading strategy minimizes shortfall risk furthermore use binomial model order provide numerical scheme calculation shortfall risk corresponding optimal portfolio b model
445,Finance,duality theory portfolio optimisation transaction cost,portfolio optimisation proportional transaction cost provide duality theory general cadlag price process setting prove existence dual optimiser well shadow price process generalised sense shadow price defined via sandwiched process consisting predictable optional strong supermartingale pertains strategy remain solvent transaction cost provide example showing present general setting shadow price process generalised form
446,Finance,dividend maximization hidden markov switching model,paper study valuation problem insurance company maximizing expected discounted future dividend payment model partial information allows changing economic environment surplus process modeled brownian motion drift drift depends underlying markov chain current state assumed unobservable different state markov chain thereby represent different phase economy apply result filtering theory overcome uncertainty give analytic characterization optimal value function finally present numerical study covering various scenario get clear picture dividend paid
447,Finance,biasvariance tradeoff portfolio optimization expected shortfall regularization,optimization large random portfolio expected shortfall risk measure regularizer carried analytical calculation regularizer rein large sample fluctuation concomitant divergent estimation error eliminates phase transition error would otherwise blow datadominated region number n different asset portfolio much le length available time series regularizer play negligible role even strength eta large opposite limit size sample comparable even smaller number asset optimum almost entirely determined regularizer construct contour map estimation error nt v eta plane find given value estimation error gain nt due regularizer reach factor sufficiently strong regularizer
448,Finance,optimal investment participating insurance contract varregulation,paper study valueatrisk var regulated optimal portfolio problem equity holder participating life insurance contract setting unhedgeable mortality risk complete financial market optimal solution given explicitly contract mortality risk using martingale approach constrained nonconcave optimization problem show regulatory var constraint participating insurance contract lead prudent investment case regulation result contrary situation insurer maximizes utility total wealth company without distinguishing contribution equity holder policyholder case var constraint may induce insurer take excessive risk leading higher loss case regulation compared unregulated problem varconstrained strategy lead higher expected utility policyholder highlighting potential usefulness varregulation context insurance prudent investment behavior significant vartype regulation replaced portfolio insurance pi type regulation furthermore stricter regulation smaller allowed default probability var problem higher minimum guarantee level pi problem enhances benefit policyholder deteriorates insurer type regulation gain term expected utility greater higher participation rate smaller higher bonus rate also extend analysis framework dividend premature death benefit payment made intermediate time date
449,Finance,diversityweighted portfolio negative parameter,analyze negativeparameter variant diversityweighted portfolio studied fernholz karatzas kardaras finance stoch invests company fraction wealth inversely proportional company market weight ratio capitalization entire market show strategy outperforms market probability one nondegeneracy assumption volatility structure assumption market weight admit positive lower bound several modification portfolio outperform market milder version nofailure condition put forward one rankbased empirical study suggests strategy studied indeed potential outperform market preferable investment opportunity even realistic proportional transaction cost
450,Finance,portfolio optimisation beyond semimartingales shadow price fractional brownian motion,absence arbitrage frictionless financial market requires price process semimartingales nonsemimartingales used model price arbitragefree way proportional transaction cost taken account paper show class price process necessarily semimartingales existence optimal trading strategy utility maximisation transaction cost establishing existence socalled shadow price semimartingale price process taking value bid ask spread frictionless trading price process lead optimal strategy utility original problem transaction cost result combine argument convex duality stickiness condition introduced p guasoni apply particular exponential utility geometric fractional brownian motion case shadow price ito process consequence obtain rather surprising result pathwise behaviour fractional brownian motion trajectory may touch ito process onesided manner without reflection
451,Finance,exact solution optimal execution portfolio transaction riccati equation,propose two method obtain exact solution almgrenchriss model optimal execution portfolio transaction first method rewrite almgrenchriss equation find two exact solution second method employing general reparametrized time show almgrenchriss equation reduced known equation exactly solved different casesfor last case obtain quantity conserved addition show method almgrenchriss equation equivalent riccati equation
452,Finance,optimal portfolio illiquid asset,paper investigates investment behaviour large unregulated financial institution fi cara risk preference show fi optimizes trading account market illiquidity using extension almgrenchriss market impact model multiple risky asset expected utility optimization problem set adapted strategy turn solution meanvariance optimization deterministic trading strategy mean optimal adapted trading strategy deterministic timeconsistent also found explicit closed form clearly display interesting property example classic constant merton portfolio strategy particular solution frictionless limit problem behaves like attractor space general solution main effect temporary market impact slow speed convergence constant merton portfolio effect permanent market impact incentivize fi buy additional risky asset near end period property name ponzi property related creation bursting bubble market proposed model used stylized dynamic model typical fi study asset fire sale channel relevant understanding systemic risk financial stability
453,Finance,pair trading drift uncertainty risk penalization,work study dynamic portfolio optimization problem related pair trading investment strategy match long position one security short position another security similar characteristic relationship pair called spread modeled gaussian meanreverting process whose drift rate modulated unobservable continuoustime finitestate markov chain using classical stochastic filtering theory reduce problem partial information one full information solve logarithmic utility function terminal wealth penalized riskiness portfolio according realized volatility wealth process characterize optimal dollarneutral strategy well optimal value function full partial information show certainty equivalence principle hold optimal portfolio strategy finally provide numerical analysis toy example twostate markov chain
454,Finance,welfare effect information rationality portfolio decision parameter uncertainty,analyze quantify financial market parameter uncertainty constant relative risk aversion investor utility effect two different boundedly rational ie suboptimal investment strategy namely myopic unconditional strategy compare utility effect full information show effect mainly caused full information predictability effect learning marginal also investigate saver decision whether manage herhis portfolio personally diy investor hire payment management fee professional investor find delegation mainly motivated belief professional advisor depending investment horizon risk aversion either better informed insider capable gathering processing information rather ability learning financial data particular short investment horizon delegation primarily exclusively motivated belief professional investor better informed
455,Finance,portfolio choice mimicking meanvariance saver,consider group meanvariance investor mimicking desire investor willing penalize deviation portfolio composition composition group member penalizing norm constraint already applied statistical improvement markowitz portfolio procedure order cope estimation risk relate penalty individual wish social learning introduce mutual fund investment club aggregating group member preference unknown individual saver derive explicit analytical solution fund optimal portfolio weight show advantage invest fund individual willing mimic
456,Finance,pricing asian option nig vg levy market,work study value asian option case exponential levy market specifically interested nig normal inverse gaussian vg variance gamma model exponential levy model produce incomplete market therefore infinite number equivalent martingale measure interested two method constructing riskneutral measure first based esscher transform consists bringing riskneutral correction dynamic trajectory turn according numerical result obtained two method generally produce price
457,Finance,asymptotic optimal portfolio fast meanreverting stochastic environment,paper study portfolio optimization problem investor utility general return volatility risky asset fast meanreverting important capture fasttime scale modeling stock price volatility motivated heuristic derivation jp fouque r sircar zariphopoulou emph mathematical finance propose zeroth order strategy show asymptotic optimality within specific smaller family admissible strategy proper assumption optimality result achieved establishing first order approximation problem value associated proposed strategy using singular perturbation method estimating risktolerance function result natural extension previous work portfolio optimization slowly varying stochastic environment jp fouque r hu emph siam journal control optimization together form whole picture analyzing portfolio optimization fast slow environment
458,Finance,meanvariance efficiency optimal power logarithmic utility portfolio,derive new result related portfolio choice problem power logarithmic utility assuming portfolio return follow approximate lognormal distribution closedform expression optimal portfolio weight obtained utility function moreover prove optimal portfolio belong set meanvariance feasible portfolio establish necessary sufficient condition meanvariance efficient furthermore application stock market presented behavior optimal portfolio discussed different value relative risk aversion coefficient turn assumption lognormality seem strong restriction
459,Finance,logoptimal portfolio without nflvr existence complete characterization duality,paper address logoptimal portfolio general semimartingale model advanced literature topic elaborates existence characterization portfolio nofreelunchwithvanishingrisk assumption nflvr many financial model violating nflvr admitting logoptimal portfolio one hand hand financial market progressively enlargement filtration nflvr remains completely open issue hence literature applied model herein provide complete characterization logoptimal portfolio associated optimal deflator necessary sufficient condition existence elaborate duality well without nflvr
460,Finance,portfolio optimization fractional rough heston model,consider fractional version heston volatility model inspired within model treat portfolio optimization problem power utility function using suitable representation fractional part followed reasonable approximation show possible cast problem classical stochastic control framework approach generic fractional process derive explicit solution obtain byproduct laplace transform integrated volatility order get rid undesirable feature introduce new model rough path scenario based marchaud fractional derivative provide numerical study underline result
461,Finance,solution uniqueness portfolio optimization risk analysis,consider issue solution uniqueness portfolio optimization problem inverse asset return finite number possible scenario risk assessed deviation measure introduced rockafellar et al mathematical programming ser b pp instead variance markowitz optimization problem prove general one expect uniqueness neither forward inverse problem discus consequence nonuniqueness several problem risk analysis portfolio optimization including capital allocation risk sharing cooperative investment blacklitterman methodology case issue nonuniqueness closely related fact subgradient convex function nonunique point nondifferentiability suggest methodology resolve issue identifying unique special subgradient satisfying natural axiom special subgradient happens stainer point subdifferential set
462,Finance,asymptotic filter behavior highfrequency expert opinion market gaussian drift,paper investigates financial market stock return depend hidden gaussian mean reverting drift process information drift obtained return expert opinion form noisy signal current state drift arriving jump time homogeneous poisson process drift estimate based kalman filter technique described conditional mean covariance matrix drift given observation study filter asymptotics increasing arrival intensity expert opinion prove conditional mean consistent drift estimator converges meansquare sense hidden drift thus limit arrival intensity go infinity investor full information drift
463,Finance,multiscale asymptotic analysis portfolio optimization stochastic environment,empirical study indicate presence multiscales volatility underlying asset fastscale order day slowscale order month previous work studied portfolio optimization problem markovian setting single scale slow one fouque hu siam j control optim fast one hu proceeding ieee cdc accepted paper dedicated analysis two scale coexist markovian setting study terminal wealth utility maximization problem volatility driven fast slowscale factor first propose zerothorder strategy rigorously establish first order approximation associated problem value done analyzing corresponding linear partial differential equation pde via regular singular perturbation technique singlescale case show asymptotic optimality proposed strategy within specific family admissible control interestingly highlight pure pde approach work multiscale case instead use socalled epsilonmartingale decomposition completes analysis portfolio optimization fast meanreverting slowlyvarying markovian stochastic environment
464,Finance,nonparametric robust model risk measurement pathdependent loss function,understanding measuring model risk important financial practitioner however lack nonparametric approach model risk quantification dynamic setting pathdependent loss propose complete theory generalizing relativeentropic approach glasserman xu dynamic case f divergence provides unified treatment measuring worstcase risk f divergence budget originate model uncertainty underlying state process
465,Finance,semimartingale theory monotone mean variance portfolio allocation,study dynamic optimal portfolio allocation monotone mean variance preference general semimartingale model armed new result area revisit work cui li wang zhu mafi fully characterize circumstance one set aside nonnegative cash flow simultaneously improving mean variance efficiency leftover wealth paper analyzes first time monotone hull sharpe ratio highlight relevance problem hand
466,Finance,forward rankdependent performance criterion timeconsistent investment probability distortion,introduce concept forward rankdependent performance process extending original notion forward criterion incorporate probability distortion fundamental challenge reconcile timeconsistent nature forward performance criterion timeinconsistency stemming probability distortion first propose two distinct definition one based preservation performance value timeconsistency policy turn establish equivalence fully characterize viable class probability distortion process providing bifurcationtype result specifically either case probability distortion degenerate sense investor would never invest risky asset marginal probability distortion equal normalized power quantile function pricing kernel also characterize optimal wealth process whose structure motivates introduction new distorted measure related market build striking correspondence forward rankdependent criterion original market forward criterion without probability distortion auxiliary market connection also provides direct construction method forward rankdependent criterion byproduct work new result socalled dynamic utility timeinconsistent problem classical backward setting
467,Finance,portfolio optimization managing value risk heavy tail distribution,consider investor whose portfolio consists single risky asset risk free asset want maximize expected utility portfolio subject managing value risk var assuming heavy tailed distribution stock price return use stochastic maximum principle formulate dynamic optimisation problem equation obtain explicit analytical solution look accurate approximation estimate value function optimal strategy calibration strategy nonparametric nature prior knowledge form distribution function needed also provide detailed empirical illustration using real life data result show close concordance financial intuitionwe expect result add arsenal high frequency trader
468,Finance,portfolio optimization controlling value risk return heavy tailed,consider investor whose portfolio consists single risky asset risk free asset want maximize expected utility portfolio subject value risk assuming heavy tail distribution stock price return use markov decision process dynamic programming principle get optimal strategy value function maximize expected utility parametric well non parametric distribution due lack explicit solution non parametric case use numerical integration optimization
469,Finance,lifetime ruin hwm fee drift uncertainty,paper aim make new contribution study lifetime ruin problem considering investment two hedge fund highwatermark fee drift uncertainty due multidimensional performance fee charged whenever fund profit exceeds historical maximum value function expected multidimensional new mathematical challenge arise standard dimension reduction applied convexity value function isaac condition may hold ruin probability minimization problem drift uncertainty propose employ stochastic perron method characterize value function unique viscosity solution associated hamilton jacobi bellman hjb equation without resorting proof dynamic programming principle required comparison principle also established setting close loop stochastic perron method
470,Finance,portfolio optimization case exponential utility function presence illiquid asset,study optimization problem portfolio riskfree liquid illiquid risky asset illiquid risky asset sold exogenous random moment prescribed liquidation time distribution investor prefers negative positive exponential utility function prove case connected onetoone analytical substitution identical economic analytical lie algebraic point view well known exponential utility function connected hara utility function limiting procedure parameter hara utility function going infinity show optimization problem exponential utility function connected hara case limiting procedure obtain essentially different result main three dimensional pde exponential utility function obtain complete set nonequivalent lie group invariant reduction two dimensional pdes according optimal system subalgebras admitted lie algebra prove one case invariant reduction consistent boundary condition reduction represents significant simplification original problem
471,Finance,portfolio liquidation transient price impact theoretical solution implementation nasdaq stock,derive explicit solution deterministic market impact parameter graewe horst portfolio liquidation model model allows combine various form market impact namely instantaneous permanent temporary show solution two benchmark model almgren chris obizhaeva wang obtained special case relate different form market impact microstructure limit order book market show impact parameter estimated public market data investigate numerical performance derived optimal trading strategy based high frequency limit order book nasdaq stock represent range market impact profile show strategy achieves significant cost saving compared benchmark model almgren chris obizhaeva wang
472,Finance,stability asymptotic analysis föllmerschweizer decomposition finite probability space,first consider problem hedging complete binomial model using discretetime f ollmerschweizer decomposition demonstrate equivalence backward induction sequential regression approach second incomplete trinomial model examine extension sequential regression approach approximation contingent claim finite probability space investigate stability discretetime f ollmerschweizer decomposition respect perturbation stock price dynamic finally perform asymptotic analysis simultaneous perturbation drift volatility underlying discounted stock price process prove stability obtain explicit formula leading order correction term
473,Finance,timing excess return crossuniverse approach alpha,present simple model us time series momentum order construct strategy systematically outperform benchmark simplicity model elegant require benchmark time series several related investable indizes requiring regression model estimate parameter find one size fit approach delivers significant outperformance equity bond market meeting exante risk requirement nearly doubling yearly return v msci world bloomberg barclays euro aggregate corporate bond benchmark longonly backtest combine approach absolute return strategy benchmarking v eonia total return index find significant outperformance sharpe ratio furthermore demonstrate model delivers benefit versus static portfolio fixed mean weight showing timing excess return momentum sizeable benefit v static allocation also applies passively investable equity factor outperform static factor exposure portfolio statistical significance also show model delivers alpha deducting transaction cost
474,Finance,variational analysis approach solving merton problem,address merton problem maximizing expected utility terminal wealth using technique variational analysis general continuous semimartingale market model stochastic parameter obtain characterization optimal portfolio general utility function term forwardbackward stochastic differential equation fbsde derive solution number wellknown utility function result complement previous study conducted optimal strategy market driven brownian noise random drift volatility parameter
475,Finance,robust arbitrage condition financial market,paper investigates arbitrage property financial market distributional uncertainty using wasserstein distance ambiguity measure weak strong form classical arbitrage condition considered relaxation introduced coin term statistical arbitrage simpler dual formulation robust arbitrage condition derived number interesting question arise context one question compute critical wasserstein radius beyond arbitrage opportunity exists shape curve mapping degree ambiguity statistical arbitrage level question arise regarding structure best worst case distribution optimal portfolio towards answering question theory developed computational experiment conducted specific problem instance finally open question suggestion future research discussed
