ID,Source,Tag_Code,Tag_Name,Title,Url,ProcessdedTitle,WeightedContent,Content
41,Lobsters,fortran,Fortran programming,Why We Created LFortran,https://lfortran.org/blog/2019/04/why-we-created-lfortran/,created lfortran,lfortran almost new scientific engineering software project started fortran kokkos fortran usage fix interactivity cling compiler arb bootstrap sympy trackbacks,recently open sourced lfortran interactive fortran compiler built top llvm developing last year work progress link find work already planned roadmap motivation almost new scientific engineering software project started fortran usually neck wood c chosen instead following cited reason choice lack gpu support kokkos equivalent need advanced data structure multidimensional array better modern tool c testing ide support lack generic programming fortran eg write single subroutine work single double precision library one readily use c c actively maintained wide community fortran bad reputation c department fortran usage fortran used popular language scientific computing way early lack interactivity forced many new user pick language tool including matlab later python julia growing lack modern tool growing failure fortran compiler develop full potential gpu support ide support etc forcing developer large production code move c fix interactivity one approach take language like python try make fast possible preserving interactivity ease use one forced modify language bit compiler reason type approach julia took approach take current compiled production language c fortran try see interactive one make without sacrificing speed ie without modifying language c done using cling interactive compiler however c syntax intuitive fortran python similar syntax array operation fortran language used interactively eg jupyter notebook allows similar look feel python matlab enabling rapid prototyping exploratory workflow code however offer superior performance compiled good mature compiler intel fortran compiler fortran compiler believe root problem lack modern fortran compiler following feature open source permissive license create executables static dynamic binary interactive usage jupyter notebook multiplatform first class native support window mac linux hpc work well especially c also fortran compiler msvc g clang gfortran intel gpu support similarly numba work gpu via llvm able compile latest fortran standard designed library modular design priority easy contribute large active community around compiler contributes development thus supporting many tool people build top ide support language interoperability automatic wrapper language c c python julia matlab code refactoring automatic transformation code older fortran standard fortran compiler compile allowing developer use latest standard still able use current fortran compiler better debugger ipythonembed fortran new real type arbitrary precision floating point automatic differentiation type interval arithmetic arb etc safe mode compiler warn obsolete usage check array pointer thing never segfault debug mode allow project restrict fortran feature allowed allowed particular project compiler give error ci new pull request contains forbidden code compiler catalyze creation modern tool based nurturing encouraging community build upon potential make fortran cool currently lot fortran user use fortran legacy code necessarily excited aim lfortran make people want use fortran want try newest toy whether jupyter notebook interactive debugging nice ide support matlab julia python style interactive exploratory development workflow etc bring excitement new modern thing fortran however underneath still old fortran one still use mature stable welltested fortran compiler produce highly optimized binary intel fortran still stateoftheart come performance bootstrap first user people develop algorithm python matlab julia initially ok subset fortran work build community user eventually developer fortran compiler support feature whole fortran standard work take year however compiler parse gfortran module file soon possible literally use module compiled gfortran interactively allow use production code right away also anything lfortran yet implement one could simply write module compile gfortran use lfortran ondřej started sympy facing analogous challenge computer algebra system maximum axiom others notorious huge complicated hard contribute thus small developer community hard use library starting project scratch would mean would take year sympy library could usable user used rich mature feature maple mathematica maximum axiom ondřej done anyway first user people needed subset feature wanted use modern welldesigned library easy use easy develop developing lfortran way first subset fortran implemented library either delivers close delivering feature listed interactivity language interoperability etc make useful first user recruit developer first user approach attract developer compiler us modern design technology llvm interactivity compiled language jupyter notebook simple syntax semantic representation language etc fortran already large community advantage people already know fortran also disadvantage lfortran become useful current fortran community several year want recruit initial community python matlab julia user know appreciate advantage exploratory work develop new research algorithm lfortran becomes mature current fortran community able use also expect main key factor fortran uptake people see use fortran modern way like python julia providing modern nice feature tool compiler attracting talent python scientific community well compiler community llvm trackbacks
42,Lobsters,fortran,Fortran programming,f18 Fortran compiler and runtime accepted as part of LLVM project,https://lists.llvm.org/pipermail/llvm-dev/2019-April/131703.html,fortran compiler runtime accepted part llvm project,llvmdev accepted part llvm project llvmdev listsllvmorg information llvmdev mailing list,llvmdev accepted part llvm project chris lattner via llvmdev llvmdev listsllvmorg wed apr pdt hi everyone community discussing whether fortran compiler runtime project accepted part llvm project discussed detail llvm foundation board director recently approved inclusion project foundation recommends considering new name project eg flang simply fortran accessible obvious new contributor addition repository name also base stem mailing list project related material folk discus come decision work llvmadmin team set requisite infra board also recommends evaluate time whether reasonably possible eliminate dependence feature using blocker inclusion project blocker certain infrastructure eg build bot integration official release may may relevant given early state case behalf llvm foundation welcome project congratulation really great see new effort compiler runtime included llvm project chris lattner behalf llvm foundation information llvmdev mailing list
43,Lobsters,fortran,Fortran programming,LFortran: an interactive fortran compiler,https://docs.lfortran.org/,lfortran interactive fortran compiler,lfortran documentation http lfortranorg http gitlabcomlfortranlfortran feature highlight development status work today interactive jupyter support static interactive clean modular design usable library design developer tutorial interoperation gfortran create executables run linux mac window planned native interoperation language fortran compiler modern hardware support full fortran support issue tracker roadmap,lfortran documentation lfortran modern opensource bsd licensed interactive fortran compiler built top llvm execute user code interactively allow exploratory work much like python matlab julia well compile binary goal run user code modern architecture multicore cpu gpus website http lfortranorg main repository http gitlabcomlfortranlfortran try online using binder feature highlight lfortran development feature work today feature implemented also check development status section information feature supported worked work today interactive jupyter support lfortran used jupyter fortran kernel allowing pythonjulia style rapid prototyping exploratory workflow see static interactive example notebook used commandline interactive prompt repl clean modular design usable library lfortran structured around two independent module ast asr standalone completely independent rest lfortran user encouraged use independently application build tool top see design developer tutorial document detail interoperation gfortran lfortran parse gfortran module file asr generate fortran wrapper compiled fortran compiler linked original gfortran compiled module create executables create executables like fortran compiler run linux mac window three platform regularly tested ci planned feature development link corresponding issue track progress following native interoperation language fortran compiler automatically call code written language c python using use statement see understands fortran compiler module file one use abi link correctly gfortran supported compiler planned see allows use lfortran production code today modern hardware support thanks llvm goal lfortran run modern hardware take advantage native fortran language construct concurrent run multicore cpu gpus see full fortran support currently subset fortran implemented goal full implementation latest fortran standard see please vote issue issue tracker want u prioritize feel free create new one missing anything roadmap roadmap get planned feature implemented port code generation use asr pas current test remove old code generation old semantics used annotate ast tree messy get gfortran module file working use module assumedsize assumedshape array allow right away use production code lfortran time implement fortran feature eventually full fortran supported b gradually move c robustness speed python api change minimally user experience python change c implement cool feature use module c python automatic wrapper modern hardware support generating older standard fortran fortran doctest feature sympy integration language service ides idea step internal refactoring take long step allow lfortran used interactively production code right away production code get compiled gfortran one us module lfortran functionssubroutines interactively called module use gfortran supported feature api must fit subset lfortran understands large number application simple functionssubroutines array argument enough make lfortran usable first user one always use gfortran temporarily lfortran support given feature expect finished step end summer hopefully sooner finally step improve lfortran overall allowing first user contribute back growing community making lfortran gradually useful people
44,Lobsters,fortran,Fortran programming,Using Hammock Graphs to Structure Programs (2004),https://biblio.ugent.be/publication/291746/file/451220.pdf,using hammock graph structure program,,obj linearized h l e n endobj xref n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n n trailer size info r root r prev id startxref eof obj page r type catalog acroform r endobj obj field r r r r r r r dr r da helv tf g endobj obj v filter flatedecode length r stream c l endstream endobj obj endobj obj type page parent r resource r content r r r r r r r r thumb r mediabox cropbox rotate endobj obj procset pdf text font r r r r r r r r r extgstate r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset abstracindextmonenroductwoefsthreehvbmper iodlgoihufkwpyfourplygfivesixwksevenzquoterightc ommav r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset usinghamockgrphtsuepfbzdeperioddquoterightl commaemdashavyzfwjhyphenbqitxwslashrncovlthreez erofourtwoonenineeightfivedollarparenleftparenrightsevencolon mkbraceleftbracerightsixbracketleftbracketrightj r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset membriebequalfocommaaatncperiodipplsudzgnw vcdghry r endobj obj endobj obj filter flatedecode length r stream r z 譬 rqj endstream endobj obj endobj obj type font subtype firstchar lastchar width encoding r basefont fontdescriptor r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj length subtype stream endstream endobj obj type encoding difference endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset astrucedpogamiblkhyphennwhfycommaxperioduvh jquoterighttzfqbracketleftonefourbracketrighttwothreeeight isixfiveebparenleftparenrightdjninescoloncsevenzerolessg reaternendashsemicolonbraceleftbracerightquotedblleftquotedblrigh twrlunderscoreequalpogslashasteriskmvxkzdieresisq r endobj obj filter flatedecode length r stream f vz ez endstream endobj obj endobj obj filter flatedecode length r stream aca j αd p pni c ݱi p endstream endobj obj endobj obj filter flatedecode length r stream n p x ܡ b endstream endobj obj endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset gotonezerodenifparenleftbcparenrightlaspruhxperio dwherbcolonnaequalplusfive r endobj obj filter flatedecode length r stream l q n endstream endobj obj endobj obj filter flatedecode length subtype stream ad p endstream endobj obj type encoding difference endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset fperiodzhangiswtplformcpuiccommathreesevensix zeroonefouravemkolrtdehyphencolonzbathdquoterights ygubninetwosemicolonjkneightqxjparenrightlessgreaterbr acketleftbracketrightunderscorewparenleftemdash r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset r endobj obj type font subtype firstchar lastchar width encoding r basefont fontdescriptor r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type font subtype firstchar lastchar width encoding winansiencoding basefont fontdescriptor r endobj obj type fontdescriptor ascent capheight descent flag fontbbox fontname italicangle stemv xheight charset period r endobj obj filter flatedecode length r stream
46,Lobsters,fortran,Fortran programming,schemetran: Write (modern) Fortran in Scheme,https://gitlab.com/codetk/schemetran,schemetran write modern fortran scheme,,write modern fortran scheme fortran great expressing operation multidimensional array number scheme great expressing coding thought project attempt combine something useful read
47,Lobsters,fortran,Fortran programming,"Happy 60th birthday, Fortran",https://opensource.com/article/17/11/happy-60th-birthday-fortran,happy birthday fortran,hidden figure actively seeking fortran programmer rendering da vinci mona lisa fortran run fortran gpus,fortran compiler introduced april first optimizing compiler paved way many technical computing application year cobol business computing fortran scientific computing fortran may approaching retirement age nt mean stop working year mark anniversary first fortran styled fortran formula translation release even ca nt write single line use fortran every day operational weather forecast model still largely written fortran example focus mathematical performance make fortran common language many highperformance computing application including computational fluid dynamic computational chemistry although fortran may popular appeal newer language language owe much pioneering work fortran development team although fortran may popular appeal newer language language owe much pioneering work fortran development teamin movie hidden figure one character teach fortran see human computer including replaced electronic computer although much early left history fortran persists two year ago nasa began actively seeking fortran programmer work voyager mission last original programmer prepared retire use fortran weather climate modeling geophysics many scientific application mean fortran knowledge remain valued skill year come despite fortran trending search longer taught university missed chance take university fortran course one semester one atmospheric scientist preparing apply graduate school late decided learn programming language called local school university ask whether offered course fortran response laughter taught studying existing code lot google search today maintains old fortran code writes new code daily story becoming prevalent fortran popularity decline great longevity fortran provides wealth learning material well intergenerational bonding first system administration job common task helping graduate student compile fortran code inherited advisor turn inherited advisor colleague mine coincidentally began existing year first draft ibm mathematical formula translating system specification wrote article sharing experience creating rendering da vinci mona lisa fortran another friend told one favorite program undergraduate fortran program created calendar featuring asciiart rendering character peanut comic strip make fortran enduring establishing initial foothold help course language used critical business application give lot staying power wholly rewriting code expensive risky language used critical business application give lot staying power wholly rewriting code expensive riskybut name implies fortran designed translate mathematical formula computer code explains strong presence field deal lot mathematical formula particularly partial differential equation like like technology survived year fortran evolved change language take advantage new paradigm without making rapid change since first industry standard version fortran fortran approved major version occurred fortran approved fortran released iso ansi update fortran fortran released update fortran new revision called fortran expected clearly plan fortran retire anytime soon active project underway make easier run fortran gpus fortran celebrate centennial nobody know know voyager voyager spacecraft carry fortran code beyond reach solar system
48,Lobsters,fortran,Fortran programming,Why physicists still use Fortran,http://moreisdifferent.com/2015/07/16/why-physicsts-still-use-fortran/,physicist still use fortran,language flash siesta open mpi coarrays http benchmarksgamealiothdebianorg comparison several benchmark c fortran fortran legacy code fortran easier physic student learn c point ease fortran array handling feature apl vectorvalued index masking requires following code point ease little need worry pointer memory allocation contain pointer point regarding fortran v c const see instance discussion future survey fortran user brand new language hpc called julia reading ideal hpc programming language fortran faster c implicit none,know programming language year look like know called fortran charles anthony richard hoare circa fortran rarely used today industry one ranking rank behind language however fortran still dominant language large scale simulation physical system ie thing like astrophysical modeling star galaxy hydrodynamics code cf flash large scale molecular dynamic electronic structure calculation code cf siesta large scale climate model etc field high performance computing hpc large scale numerical simulation subset two language use today c modern fortran fortran popular open mpi library parallelizing code developed two language basically want fast code run many processor limited two option modern fortran also feature called coarrays put parallelization feature directly language coarrays started extension fortran incorporated fortran standard heavy use fortran physicist often confounds computer scientist outsider tend view fortran historical anachronism would like article explain fortran still useful language advocating physic major learn fortran since physic major end research time may better invested learning c sticking matlaboctavepython would like explain fortran still used show merely physicist behind time although sometimes true year ago saw physic student working fortran code student adviser unaware fortran computer scientist consider continued dominance fortran numerical computing challenge digging feel obligated discus bit history since many hear fortran immediately think punch card code line number original specification fortran written early fortran designated allcaps fortran modern standard hellish incredible leap forward previous programming done assembly fortran often programed punch card notsofondly recalled prof miriam forman stony brook fortran many revision well known standard often said reason fortran still used fast fastest website http benchmarksgamealiothdebianorg allows comparison several benchmark c fortran benchmark fortran c fastest note python darling computer scientist usually time slower nature interpreted code python unsuited heavy numerical computation highly suited many thing interestingly c beat fortran two benchmark although fairly close however two benchmark fortran win nbody simulation calculation spectrum physicsy result vary somewhat depending whether one compare single core quad core machine fortran lagging bit behind c quad core benchmark fortran much slower c involve process time spent reading writing data fortran known slow altogether c fast fortran often bit faster question really asking physic professor continue advise student use fortran rather c fortran legacy code given long history fortran surprise large amount legacy code physic written fortran physicist usually try minimize amount coding therefore legacy code exists use even old code hard read poorly documented efficient often faster use old validated code write new code physicist business writing code trying understand nature reality researcher usually want take path least resistance professor usually legacy code hand often code wrote decade ago pas code student save student time also take uncertainty debugging process fortran easier physic student learn c overall think fortran easier learn c fortran c similar fortran easier code reason discus c fairly primitive language physicist go c route tend look object oriented coding object oriented coding useful especially massive software project take significantly time learn one learn abstract concept like class inheritance paradigm object oriented coding different procedural paradigm used fortran fortran based simple procedural paradigm closer actually happens hood inside computer optimizing vectorizing code speed procedural paradigm seems easier work physicist generally understanding computer work inclined think term physical process transfer data disk ram ram cpu cache contrast mathematician prefer think term abstract function logic also contrast way one think object oriented code optimizing object oriented code seems difficult procedural code object bulky structure compared physicist data structure choice array point ease fortran array handling feature array physicsspeak matrix lie heart physic calculation fortran incorporates array handling feature similar apl matlaboctave array copied multiplied scalar multiplied together quite intuitively b b c b b exp norm sqrt sum b c array dimension instance could c b give elementbyelement multiplication b assuming b size matrix multiplication one would use c matmul b almost intrinsic function fortran sin exp ab floor etc take array argument leading easy use neat code similar c code simply exist base implementation c merely copying array requires cycling element loop call library function trying feed array wrong library function c return error use library instead intrinsic function mean resulting code never neat transferable easy learn fortran array element indexed using simple syntax x z whereas c one use x z array indexed starting conforms way physicist talk matrix unlike c array start following fortran code show array feature b c b first vector created using implicit loop also called array constructor next vector b created every element using stride subscript finally array b copied array c starting element fortran support declaring array index zero negative double precision dimension myarray negative index may sound silly heard useful imagine negative index area extra space annotation fortran also support vectorvalued index instance extract element array array b using subscript b subscript fortran also incorporates masking array intrinsic function instance want take log matrix element greater zero use logofa log mask gt alternatively may want take negative point array set done one line using command myarray lt myarray dynamically allocating deallocating array fortran easy instance allocate array real dimension allocatable nameofarray allocate nameofarray xdim ydim c requires following code int array array malloc nrows sizeof double lt nrows array malloc ncolumns sizeof double deallocate array fortran use deallocate nameofarray c lt nrows free array free array point ease little need worry pointer memory allocation language like c variable passed value unless array passed reference however many scenario passing array value may make sense consider data consists position molecule different timesteps may want analyze motion single molecule take slice array subarray corresponding coordinate atom molecule pas function going complicated series analysis subarray used pas reference value pointed going noncontiguous memory way cpu access memory manipulating noncontiguous data slow pas value however create new array memory contiguous instance passing slice large array function operated compiler may create new location memory deemed efficient may fact much efficient array stored cpu cache physicist delight compiler dirty work optimizing memory use fortran variable usually passed reference value hood fortran compiler automatically optimizes passing efficient physic professor fortran compiler much trusted optimizer memory usage physic student result seen physicist rarely use pointer although contain pointer point regarding fortran v c fortran several feature allow programmer give information compiler assist debugging optimization way coding error caught compiletime rather runtime instance variable declared parameter something change parameter ever changed code compiler return error c something similar called const similarly fortran also intent specification tell compiler whether argument passed function subroutine input output input output use intent specifier help compiler optimize code increase code readability robustness similar thing done c assist optimization people online complain syntax confusing see instance discussion similar feature fortran used varying degree assist compiler instance fortran introduced idea declaring function pure pure function side effect change variable argument function global variable special case pure function elemental function function take scalar argument return scalar meant operate element array knowledge function pure elemental lead additional optimization compiler especially code parallized future scientific computation fortran remains dominant going away anytime soon survey fortran user supercomputing convention respondent said thought would still using fortran five year survey also showed large number people using mixed code c overwhelmingly second language anticipating increased mixing fortran c code fortran specification greater feature code interoperability increasingly fortran code called higherlevel code written python computer scientist bash physicist using fortran fail realize fortran remains uniquely suited named formula translation converting physic formula code many also unaware fortran continued develop incorporating new feature time passage albeit slowly calling modern fortran fortran old like calling c old c first developed around hand even modern fortran standard retains backwards compatibility fortran fortran sense continued usefulness fortran challenge computer scientist recently researcher mit decided tackle challenge full force developing brand new language hpc called julia first released julia actually overtake fortran remains seen suspect case take quite long time reading ideal hpc programming language software engineer detailed analysis quite head concludes fortran come closest ideal language hpc fortran faster c first answer stackoverflow question explains fortran assumption aliasing memory make faster c implicit none blog written fortran enthusiast
49,Lobsters,fortran,Fortran programming,A FORTRAN Coloring Book (1978),https://archive.org/stream/9780262610261#page/n1/mode/2up,fortran coloring book,format book,internet archive bookreader fortran coloring book bookreader requires javascript enabled please check browser support javascript enabled browser setting also try one format book
51,Lobsters,fortran,Fortran programming,FLANG: NVIDIA Brings Fortran To LLVM,https://github.com/flang-compiler/flang,flang nvidia brings fortran llvm,flang http githubcomflangcompilerflangwiki http listsflangcompilerorgmailmanlistinfo http building flang http githubcomflangcompilerflangwikibuildingflang compiler option,flang flang fortran compiler targeting llvm visit flang wiki information http githubcomflangcompilerflangwiki mailing list announcement developer link signup information http listsflangcompilerorgmailmanlistinfo flangcompiler channel slack slack invitation anyone join link http building flang instruction building flang found flang wiki http githubcomflangcompilerflangwikibuildingflang compiler option list compiler option enter flang help flang compiler support accepts clang compiler option support many well following flangspecific compiler option noflanglibs link flang library mp enable openmp link openmp library libomp nomp link openmp library libomp mbackslash treat backslash character like cstyle escape character mnobackslash treat backslash like character mbyteswapio swap byteorder unformatted inputoutput mfixed assume fixedformat source mextend allow source line character mfreeform assume freeformat source mpreprocess run preprocessor fortran file mrecursive generate code allow recursive subprogram mstandard check standard conformance msave assume variable save attribute module path module file also work select fortran semantics assignment allocatable object default select fortran semantics assignment allocatable object staticflanglibs link using static flang library daz treat denormalized number zero flushz set sse flushtozero mode mcachealign align large object cacheline boundary fprelaxed option ignored treat integer logical integer logical treat real real treat integer logical integer logical treat real real fnofortranmain nt link fortran main
52,Lobsters,fortran,Fortran programming,Interfacing Fortran with OCaml,http://lambda-diode.com/software/ocaml/scientific/fortran,interfacing fortran ocaml,bigarrays,writing ocaml binding call c nt hard easy make mistake repetitive procedure one want call fortran code one would write c stub code called ocaml would call fortran three language deal becomes annoying using ctypes nt write stub code approach also used get access lapack routine lacaml binding availble dgglse first serious numerical work ocaml processing remote sensing data requires use bigarrays arbitrary rank array unboxed primitive data type single doubleprecision real complex number integer precision indexing syntax provided arbitrary rank simplified routine provided rank array layout fortranlike case data stored columnmajor order index start one clike case rowmajor start zero let say want simple routine take vector point coordinate given double array calculates minimum distance pair point using naive algorithm really serious problem would use proper algorithm octree structure one complicated voronoi algorithm fortran implementation suitable calling ocaml via ctypes module accel use isocbinding cint cdouble use intrinsic isofortranenv use intrinsic ieeearithmetic implicit none integer parameter dp cdouble contains subroutine mindist dmin imin bind c name accelmindist integer cint value real dp intent real dp intent dmin real dp integer cint intent imin integer j ieeepositiveinf imin j j end imin imin end end end dminsqrt end subroutine mindist end module accel go file called mindist dmin imin function take input number point coordinate array must row column note used isofortranenv get proper fortran real kind cdouble match c double therefore bigarray kind output put minimum distance dmin row number pair point minimum distance imin make use fortran intrinsics since fortran default pass everything reference use attribute value argument unless want box debox little ocaml wrapper call routine ocaml define module accel contains mindist function open bigarray open ctypes open foreign external accelmindistlink unit unit accelmindist type float fortranlayout let mindist let f foreign accelmindist int ptr double ptr double ptr int returning void fun np let dmin allocate double let imin allocaten int let ac genarraychangelayout clayout let bigarraystart ac f np dmin imin dmin imin imin module initialization call ctypes resolve accelmindist create function take number point np point array way nt competely filled type signature int ptr double ptr double ptr int returning void must match fortran subroutine note return value passed reference therefore one double two integer allocated allocate allocaten content retrieved using ctypes operator notice using value accelmindistlink included nonetheless prevent linked garbagecollecting routine dynamically resolved runtime via ctypes heard linker flag seems work well another thing using genarraychangelayout becaus ctypes know clayout bigarrays changelayout function creates new bigarrray proxy sharing data presenting index c layout make ctypes happy fortran code nt need know trick index fortran ocaml columnmajor fortran index need ocamlbuild rule compiling fortran code myocamlbuildml place following oasisstop open ocamlbuildplugin let dispatch fun hook dispatchdefault hook match hook afterrules flag ocaml link program ccopt wl e rule object prod deps fun env cmd p gfortran fcheckbounds ffastmath wall wimplicitinterface waliasing wconversion wintrinsicshadow fpic c env add rule producing file file using optimization feature array bound checking finally let say program called foo oasis section look like executable foo path mainis fooml compiledobject best csources accelc builddepends ctypesforeign cclib lgfortran notice two trick first one listing fortran c suffix even file suffix seems work current version oasis trick need fortran runtime library case since using gfortran lgfortran using quite happily production code ghgsat personal code nt issue far
53,Lobsters,fortran,Fortran programming,Geniuses Wanted: NASA Challenges Coders to Speed Up Its Supercomputer,https://www.nytimes.com/2017/05/08/science/nasa-supercomputer-pleiades.html,genius wanted nasa challenge coder speed supercomputer,get touch nasa online pitch pleiades strategic idea tactical change bbc news story exercise space laundry microgravity space poop challenge,computer programmer eye aeronautics get touch nasa could use helpto improve performance one world biggest supercomputer agency crowdsourcing new idea old coding languageand prestige nasa enough draw cash prize totaling agency online pitch nasa looking qualified people download code analyze performance bottleneck identify possible modification might lead reducing overall computational time particular aeronautics division interested improving work computational fluid dynamic got put simply supercomputer called pleiades program creates simulation complex thing like airflow spinning blade helicopter nasa want run efficiently program predominant coding language fortran decade oldresearchers sometimes wait day even week get output pleiades said michael hetle nasa executive work aeronautics research better code computer might able spit thing quickly first time challenge like mr hetle added far quite bit interest contest costeffective way nasa solve problem said allen downey author computer science professor franklin w olin college engineering massachusetts get lot people effectively contribute lot time said end inexpensive person run project two separate contest table one call bigpicture strategic idea reenvision code prize call tactical change might increase efficiency cash prize offerdaniel merlino going willing put long hour whether win like challenge saidlast week mr merlino computer science student university north texas came across bbc news story nasa request said know fortran yet taught programming language past responsibility student continuously search type situation said stagnation technology industry really work always push forward nasa used crowdsourcing asked member general public come way astronaut exercise space laundry microgravity last year even held space poop challenge sought mechanism astronaut take care important business without shedding spacesuitsbut new challenge stand mr hetle said requires indepth knowledge programming code algorithm winning entry could revolutionize way scientist use pleiadesthe supercomputer question look glamorous found inside ames research center mountain view calif consists row row unit look lot like hightech vending machinesbut fact pleiades named one conspicuous star cluster night sky turn named seven sister greek mythology one powerful computer earthand numbercrunching fine could stand go little bit faster mean improving software program us fortran coding language first developed old fortran code used pleiades gone several version decade getting sophisticated time fortran language remains popular circle especially among scientist uniquely suited work algebraic algorithm sort apply physical motion dr downey saidmr merlino computer science student familiar newer language like sql python said challenge would useful learning experience applicant nasa gaining viewpoint perspective useful type programming project saidcoding enthusiast want try hand challenge june apply though must u citizen age winner announced august
54,Lobsters,fortran,Fortran programming,NASA Issues a Challenge to Speed Up Its Supercomputer Code,https://www.nasa.gov/aero/nasa-issues-a-challenge-to-speed-up-its-supercomputer-code,nasa issue challenge speed supercomputer code,,
